MODIFICATION FLAG	RECORD KEY	GROUP KEY	ASSET CATEGORY	OWNER KEY	OWNER BIC	ISO CURRENCY CODE	CORRESPONDENT BIC	ACCOUNT NUMBER	PREFERRED	INTERMEDIARY 1 BIC	INTERMEDIARY 1 AC NUMBER	INTERMEDIARY 2 BIC	INTERMEDIARY 2 AC NUMBER	INSTITUTION NAME	CITY	CPS	COUNTRY NAME	ISO COUNTRY CODE	START DATE	STOP DATE	FIELD A	FIELD B
A	SI000000BDJZ	SI000000BDJZ	ANYY	BD000000DFZR		EUR	KREDBEBBXXX	480-9111317-18		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDK0	SI000000BDK0	ANYY	BD000000DFZR		EUR	GENODEFFXXX	0006030250		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDK1	SI000000BDK1	ANYY	BD000000DFZR		EUR	POPUESMMXXX	ES2200750444578595019605		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDK2	SI000000BDK2	ANYY	BD000000DFZR		EUR	OKOYFIHHXXX	CCDQMMEUR		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDK3	SI000000BDK3	ANYY	BD000000DFZR		EUR	ETHNGRAAXXX	GR2601100400000004092144700		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDK4	SI000000BDK4	ANYY	BD000000DFZR		EUR	BOFIIE2DXXX	13547080		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDK5	SI000000BDK5	ANYY	BD000000DFZR		EUR	BNLIITRRXXX	265085		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDK6	SI000000BDK6	ANYY	BD000000DFZR		EUR	RABONL2UXXX	390842869A00EUR		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDK7	SI000000BDK7	ANYY	BD000000DFZR		EUR	BCOMPTPLXXX	PT50003300001897000304595		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDK8	SI000000BDK8	ANYY	BD000000DFZR		GBP	CPBKGB22OFS	GB41CPBK08021150508044		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDK9	SI000000BDK9	ANYY	BD000000DFZR		HKD	HSBCHKHHHKH	567037411001		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKA	SI000000BDKA	ANYY	BD000000DFZR		JPY	BOTKJPJTXXX	653-0460044		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKB	SI000000BDKB	ANYY	BD000000DFZR		MXN	BMSXMXMMXXX	2453		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKC	SI000000BDKC	ANYY	BD000000DFZR		NOK	DNBANOKKXXX	7001.02.11059		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKD	SI000000BDKD	ANYY	BD000000DFZR		NZD	BKNZNZ22985	2490990000		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKE	SI000000BDKE	ANYY	BD000000DFZR		SEK	SWEDSESSXXX	15545		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKF	SI000000BDKF	ANYY	BD000000DFZR		SGD	DBSSSGSGXXX	037-002617-4		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKG	SI000000BDKG	ANYY	BD000000DFZR		USD	IRVTUS3NXXX	8900300272		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKH	SI000000BDKH	ANYY	BD000000DFZR		EUR	GENODEDDXXX	9060174422		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKI	SI000000BDKI	ANYY	BD000000DFZR		GBP	BARCGB22XXX	20325390250899		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKJ	SI000000BDKJ	ANYY	BD000000DFZR		EUR	BBRUBEBB010	301-0102326-72		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKK	SI000000BDKK	ANYY	BD000000DFZR		USD	BOFAUS6SXXX	6290631108		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKL	SI000000BDKL	ANYY	BD000000DFZR		USD	PNBPUS3NNYC	2000193543003		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKM	SI000000BDKM	ANYY	BD000000DFZR		EUR	CMCIFRPAXXX	11808009220001001540159		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKN	SI000000BDKN	ANYY	BD000000DFZR		EUR	BPCEFRPPXXX	00000010891		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKO	SI000000BDKO	ANYY	BD000000DFZR		EUR	AGRIFRPPXXX	20137800000		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKP	SI000000BDKP	ANYY	BD000000DFZR		EUR	NATXFRPPXXX	FR7630007000110009220001330		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKQ	SI000000BDKQ	ANYY	BD000000DFZR		EUR	SOGEFRPPXXX	001014635120		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKR	SI000000BDKR	ANYY	BD000000DFZR		GBP	SOGEFRPPXXX	002014635120		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKS	SI000000BDKS	ANYY	BD000000DFZR		CNY	SCBLHKHHXXX	44709441285		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDKT	SI000000BDKT	ANYY	BD000000DFZR		EUR	BLOPIT22XXX	CEL0060600264		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BM34	SI000000BM34	COPA	BD00000071Q9		CAD	ROYCCAT2XXX	095912351401		TAKBHUHBXXX				BUDA TAKAREK SZOVETKEZETI HITELINTEZET	BUDAKESZI		HUNGARY	HU				
A	SI000000BM35	SI000000BM35	COPA	BD00000071Q9		CHF	CRESCHZZ80A	0835-0067447-73-000		TAKBHUHBXXX				BUDA TAKAREK SZOVETKEZETI HITELINTEZET	BUDAKESZI		HUNGARY	HU				
A	SI000000BM36	SI000000BM36	COPA	BD00000071Q9		CZK	CEKOCZPPXXX	166753993		TAKBHUHBXXX				BUDA TAKAREK SZOVETKEZETI HITELINTEZET	BUDAKESZI		HUNGARY	HU				
A	SI000000BM37	SI000000BM37	COPA	BD00000071Q9		DKK	NDEADKKKXXX	5000009984		TAKBHUHBXXX				BUDA TAKAREK SZOVETKEZETI HITELINTEZET	BUDAKESZI		HUNGARY	HU				
A	SI000000BM38	SI000000BM38	COPA	BD00000071Q9		EUR	DEUTDEFFXXX	10094967200000		TAKBHUHBXXX				BUDA TAKAREK SZOVETKEZETI HITELINTEZET	BUDAKESZI		HUNGARY	HU				
A	SI000000BM39	SI000000BM39	COPA	BD00000071Q9		EUR	GENODEFFXXX	0093024811		TAKBHUHBXXX				BUDA TAKAREK SZOVETKEZETI HITELINTEZET	BUDAKESZI		HUNGARY	HU				
A	SI000000BM3A	SI000000BM3A	COPA	BD00000071Q9		GBP	DEUTGB2LXXX	30936300		TAKBHUHBXXX				BUDA TAKAREK SZOVETKEZETI HITELINTEZET	BUDAKESZI		HUNGARY	HU				
A	SI000000BM3B	SI000000BM3B	COPA	BD00000071Q9		JPY	BOTKJPJTXXX	653-0445754		TAKBHUHBXXX				BUDA TAKAREK SZOVETKEZETI HITELINTEZET	BUDAKESZI		HUNGARY	HU				
A	SI000000BM3C	SI000000BM3C	COPA	BD00000071Q9		NOK	DNBANOKKXXX	70030205233		TAKBHUHBXXX				BUDA TAKAREK SZOVETKEZETI HITELINTEZET	BUDAKESZI		HUNGARY	HU				
A	SI000000BM3D	SI000000BM3D	COPA	BD00000071Q9		PLN	GENOPLPWXXX	PL10174000060000300000061829		TAKBHUHBXXX				BUDA TAKAREK SZOVETKEZETI HITELINTEZET	BUDAKESZI		HUNGARY	HU				
A	SI000000BM3E	SI000000BM3E	COPA	BD00000071Q9		USD	CHASUS33XXX	400930757		TAKBHUHBXXX				BUDA TAKAREK SZOVETKEZETI HITELINTEZET	BUDAKESZI		HUNGARY	HU				
A	SI000000BM3F	SI000000BM3F	COPA	BD00000071Q9		SEK	GENODEFFXXX	0057024811		TAKBHUHBXXX				BUDA TAKAREK SZOVETKEZETI HITELINTEZET	BUDAKESZI		HUNGARY	HU				
A	SI000000BM3G	SI000000BM3G	WHLS	BD00000071Q9		AUD	ANZBAU3MXXX			TAKBHUHBXXX				BUDA TAKAREK SZOVETKEZETI HITELINTEZET	BUDAKESZI		HUNGARY	HU				
A	SI000000BM3H	SI000000BM3H	WHLS	BD00000071Q9		EUR	GENODEFFXXX	0093024811		TAKBHUHBXXX				BUDA TAKAREK SZOVETKEZETI HITELINTEZET	BUDAKESZI		HUNGARY	HU				
A	SI000000BM3I	SI000000BM3I	WHLS	BD00000071Q9		USD	CHASUS33XXX	400930757		TAKBHUHBXXX				BUDA TAKAREK SZOVETKEZETI HITELINTEZET	BUDAKESZI		HUNGARY	HU				
